2026-07-05 13:51:36,937 [INFO] ══════════ DÉMARRAGE DU PIPELINE ══════════
2026-07-05 13:51:36,938 [INFO] Lecture du CSV brut…
2026-07-05 13:51:37,437 [INFO]   101,500 lignes lues
2026-07-05 13:51:37,790 [INFO]   Doublons supprimés : 1,500
2026-07-05 13:51:38,916 [ERROR] {"transaction_id": "TX-2026003416", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:38,963 [ERROR] {"transaction_id": "TX-2026003553", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:38,964 [ERROR] {"transaction_id": "TX-2026003555", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,000 [ERROR] {"transaction_id": "TX-2026003675", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,009 [ERROR] {"transaction_id": "TX-2026003700", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,013 [ERROR] {"transaction_id": "TX-2026003711", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,041 [ERROR] {"transaction_id": "TX-2026003803", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,060 [ERROR] {"transaction_id": "TX-2026003876", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,069 [ERROR] {"transaction_id": "TX-2026003898", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,097 [ERROR] {"transaction_id": "TX-2026003990", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,106 [ERROR] {"transaction_id": "TX-2026004011", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,109 [ERROR] {"transaction_id": "TX-2026004020", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,116 [ERROR] {"transaction_id": "TX-2026004039", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,133 [ERROR] {"transaction_id": "TX-2026004091", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,137 [ERROR] {"transaction_id": "TX-2026004106", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,183 [ERROR] {"transaction_id": "TX-2026004262", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,197 [ERROR] {"transaction_id": "TX-2026004310", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,205 [ERROR] {"transaction_id": "TX-2026004335", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,210 [ERROR] {"transaction_id": "TX-2026004354", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,231 [ERROR] {"transaction_id": "TX-2026004438", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,244 [ERROR] {"transaction_id": "TX-2026004479", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,247 [ERROR] {"transaction_id": "TX-2026004488", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,290 [ERROR] {"transaction_id": "TX-2026004646", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,300 [ERROR] {"transaction_id": "TX-2026004679", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,315 [ERROR] {"transaction_id": "TX-2026004739", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,318 [ERROR] {"transaction_id": "TX-2026004747", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,341 [ERROR] {"transaction_id": "TX-2026004836", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,355 [ERROR] {"transaction_id": "TX-2026004879", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,374 [ERROR] {"transaction_id": "TX-2026004949", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,377 [ERROR] {"transaction_id": "TX-2026004958", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,413 [ERROR] {"transaction_id": "TX-2026005096", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,425 [ERROR] {"transaction_id": "TX-2026005133", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,429 [ERROR] {"transaction_id": "TX-2026005147", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,437 [ERROR] {"transaction_id": "TX-2026005175", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,448 [ERROR] {"transaction_id": "TX-2026005212", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,457 [ERROR] {"transaction_id": "TX-2026005242", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,469 [ERROR] {"transaction_id": "TX-2026005281", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,500 [ERROR] {"transaction_id": "TX-2026005385", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,521 [ERROR] {"transaction_id": "TX-2026005451", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,529 [ERROR] {"transaction_id": "TX-2026005481", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,536 [ERROR] {"transaction_id": "TX-2026005498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,563 [ERROR] {"transaction_id": "TX-2026005593", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,573 [ERROR] {"transaction_id": "TX-2026005626", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,579 [ERROR] {"transaction_id": "TX-2026005649", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,606 [ERROR] {"transaction_id": "TX-2026005745", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,646 [ERROR] {"transaction_id": "TX-2026005870", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,656 [ERROR] {"transaction_id": "TX-2026005903", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,684 [ERROR] {"transaction_id": "TX-2026005987", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,687 [ERROR] {"transaction_id": "TX-2026005995", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,695 [ERROR] {"transaction_id": "TX-2026006014", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,738 [ERROR] {"transaction_id": "TX-2026006121", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,765 [ERROR] {"transaction_id": "TX-2026006218", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,769 [ERROR] {"transaction_id": "TX-2026006224", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,774 [ERROR] {"transaction_id": "TX-2026006244", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,791 [ERROR] {"transaction_id": "TX-2026006292", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,805 [ERROR] {"transaction_id": "TX-2026006325", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,828 [ERROR] {"transaction_id": "TX-2026006377", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,841 [ERROR] {"transaction_id": "TX-2026006406", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,876 [ERROR] {"transaction_id": "TX-2026006481", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,886 [ERROR] {"transaction_id": "TX-2026006490", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,926 [ERROR] {"transaction_id": "TX-2026006531", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,953 [ERROR] {"transaction_id": "TX-2026006558", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,955 [ERROR] {"transaction_id": "TX-2026006560", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:39,959 [ERROR] {"transaction_id": "TX-2026006567", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:39,964 [ERROR] {"transaction_id": "TX-2026006574", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,036 [ERROR] {"transaction_id": "TX-2026006675", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,039 [ERROR] {"transaction_id": "TX-2026006683", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,141 [ERROR] {"transaction_id": "TX-2026006876", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,180 [ERROR] {"transaction_id": "TX-2026006937", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,243 [ERROR] {"transaction_id": "TX-2026007047", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,263 [ERROR] {"transaction_id": "TX-2026007084", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,277 [ERROR] {"transaction_id": "TX-2026007114", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,288 [ERROR] {"transaction_id": "TX-2026007128", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,293 [ERROR] {"transaction_id": "TX-2026007135", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,296 [ERROR] {"transaction_id": "TX-2026007140", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,328 [ERROR] {"transaction_id": "TX-2026007224", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,347 [ERROR] {"transaction_id": "TX-2026007262", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,541 [ERROR] {"transaction_id": "TX-2026007556", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,565 [ERROR] {"transaction_id": "TX-2026007588", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,569 [ERROR] {"transaction_id": "TX-2026007598", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,585 [ERROR] {"transaction_id": "TX-2026007622", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,723 [ERROR] {"transaction_id": "TX-2026007807", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,907 [ERROR] {"transaction_id": "TX-2026008041", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:40,931 [ERROR] {"transaction_id": "TX-2026008082", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:40,951 [ERROR] {"transaction_id": "TX-2026008104", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,048 [ERROR] {"transaction_id": "TX-2026008235", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,066 [ERROR] {"transaction_id": "TX-2026008265", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,080 [ERROR] {"transaction_id": "TX-2026008284", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,204 [ERROR] {"transaction_id": "TX-2026008398", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,259 [ERROR] {"transaction_id": "TX-2026008471", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,270 [ERROR] {"transaction_id": "TX-2026008498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,345 [ERROR] {"transaction_id": "TX-2026008636", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,350 [ERROR] {"transaction_id": "TX-2026008646", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,389 [ERROR] {"transaction_id": "TX-2026008734", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,393 [ERROR] {"transaction_id": "TX-2026008746", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,426 [ERROR] {"transaction_id": "TX-2026008796", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,506 [ERROR] {"transaction_id": "TX-2026008897", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,531 [ERROR] {"transaction_id": "TX-2026008934", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,644 [ERROR] {"transaction_id": "TX-2026009036", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,647 [ERROR] {"transaction_id": "TX-2026009037", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,676 [ERROR] {"transaction_id": "TX-2026009060", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,823 [ERROR] {"transaction_id": "TX-2026009180", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,870 [ERROR] {"transaction_id": "TX-2026009224", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,879 [ERROR] {"transaction_id": "TX-2026009243", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,911 [ERROR] {"transaction_id": "TX-2026009291", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,941 [ERROR] {"transaction_id": "TX-2026009351", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:41,942 [ERROR] {"transaction_id": "TX-2026009352", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:41,999 [ERROR] {"transaction_id": "TX-2026009445", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,024 [ERROR] {"transaction_id": "TX-2026009498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,031 [ERROR] {"transaction_id": "TX-2026009516", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,040 [ERROR] {"transaction_id": "TX-2026009541", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,059 [ERROR] {"transaction_id": "TX-2026009591", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,061 [ERROR] {"transaction_id": "TX-2026009594", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,077 [ERROR] {"transaction_id": "TX-2026009629", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,108 [ERROR] {"transaction_id": "TX-2026009713", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,122 [ERROR] {"transaction_id": "TX-2026009752", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,171 [ERROR] {"transaction_id": "TX-2026009836", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,195 [ERROR] {"transaction_id": "TX-2026009883", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,249 [ERROR] {"transaction_id": "TX-2026009972", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,276 [ERROR] {"transaction_id": "TX-2026010003", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,301 [ERROR] {"transaction_id": "TX-2026010040", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,363 [ERROR] {"transaction_id": "TX-2026010101", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,369 [ERROR] {"transaction_id": "TX-2026010106", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,443 [ERROR] {"transaction_id": "TX-2026010233", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,527 [ERROR] {"transaction_id": "TX-2026010392", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,637 [ERROR] {"transaction_id": "TX-2026010562", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,662 [ERROR] {"transaction_id": "TX-2026010609", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,710 [ERROR] {"transaction_id": "TX-2026010689", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,770 [ERROR] {"transaction_id": "TX-2026010783", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,790 [ERROR] {"transaction_id": "TX-2026010822", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,798 [ERROR] {"transaction_id": "TX-2026010846", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,805 [ERROR] {"transaction_id": "TX-2026010861", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,843 [ERROR] {"transaction_id": "TX-2026010956", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,851 [ERROR] {"transaction_id": "TX-2026010976", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,852 [ERROR] {"transaction_id": "TX-2026010979", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,861 [ERROR] {"transaction_id": "TX-2026011003", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,902 [ERROR] {"transaction_id": "TX-2026011088", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,925 [ERROR] {"transaction_id": "TX-2026011139", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:42,936 [ERROR] {"transaction_id": "TX-2026011158", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:42,986 [ERROR] {"transaction_id": "TX-2026011249", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:43,018 [ERROR] {"transaction_id": "TX-2026011298", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:43,097 [ERROR] {"transaction_id": "TX-2026011446", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:51:43,174 [ERROR] {"transaction_id": "TX-2026011596", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:51:43,187 [ERROR] {"transaction_id": "TX-2026011628", "reason": "bad_price", "raw_value": "-99.99"}
