2026-07-05 13:15:25,443 [INFO] ══════════ DÉMARRAGE DU PIPELINE ══════════
2026-07-05 13:15:25,444 [INFO] Lecture du CSV brut…
2026-07-05 13:15:25,795 [INFO]   101,500 lignes lues
2026-07-05 13:15:26,033 [INFO]   Doublons supprimés : 1,500
2026-07-05 13:15:26,622 [ERROR] {"transaction_id": "TX-2026001560", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,625 [ERROR] {"transaction_id": "TX-2026001570", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,627 [ERROR] {"transaction_id": "TX-2026001578", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,632 [ERROR] {"transaction_id": "TX-2026001593", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,636 [ERROR] {"transaction_id": "TX-2026001603", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,654 [ERROR] {"transaction_id": "TX-2026001671", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,667 [ERROR] {"transaction_id": "TX-2026001703", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,677 [ERROR] {"transaction_id": "TX-2026001734", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,680 [ERROR] {"transaction_id": "TX-2026001742", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,690 [ERROR] {"transaction_id": "TX-2026001775", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,692 [ERROR] {"transaction_id": "TX-2026001777", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,700 [ERROR] {"transaction_id": "TX-2026001803", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,711 [ERROR] {"transaction_id": "TX-2026001840", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,722 [ERROR] {"transaction_id": "TX-2026001869", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,726 [ERROR] {"transaction_id": "TX-2026001881", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,741 [ERROR] {"transaction_id": "TX-2026001922", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,781 [ERROR] {"transaction_id": "TX-2026002051", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,789 [ERROR] {"transaction_id": "TX-2026002074", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,813 [ERROR] {"transaction_id": "TX-2026002146", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,823 [ERROR] {"transaction_id": "TX-2026002169", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,840 [ERROR] {"transaction_id": "TX-2026002230", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,842 [ERROR] {"transaction_id": "TX-2026002236", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,868 [ERROR] {"transaction_id": "TX-2026002335", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,895 [ERROR] {"transaction_id": "TX-2026002436", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:26,899 [ERROR] {"transaction_id": "TX-2026002443", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,902 [ERROR] {"transaction_id": "TX-2026002450", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:26,940 [ERROR] {"transaction_id": "TX-2026002578", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,073 [ERROR] {"transaction_id": "TX-2026003006", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,133 [ERROR] {"transaction_id": "TX-2026003203", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,160 [ERROR] {"transaction_id": "TX-2026003254", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,184 [ERROR] {"transaction_id": "TX-2026003303", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,191 [ERROR] {"transaction_id": "TX-2026003313", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,195 [ERROR] {"transaction_id": "TX-2026003317", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,218 [ERROR] {"transaction_id": "TX-2026003368", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,234 [ERROR] {"transaction_id": "TX-2026003413", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,235 [ERROR] {"transaction_id": "TX-2026003416", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,302 [ERROR] {"transaction_id": "TX-2026003553", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,303 [ERROR] {"transaction_id": "TX-2026003555", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,365 [ERROR] {"transaction_id": "TX-2026003675", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,374 [ERROR] {"transaction_id": "TX-2026003700", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,378 [ERROR] {"transaction_id": "TX-2026003711", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,415 [ERROR] {"transaction_id": "TX-2026003803", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,447 [ERROR] {"transaction_id": "TX-2026003876", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,460 [ERROR] {"transaction_id": "TX-2026003898", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,495 [ERROR] {"transaction_id": "TX-2026003990", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,501 [ERROR] {"transaction_id": "TX-2026004011", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,508 [ERROR] {"transaction_id": "TX-2026004020", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,513 [ERROR] {"transaction_id": "TX-2026004039", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,532 [ERROR] {"transaction_id": "TX-2026004091", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,538 [ERROR] {"transaction_id": "TX-2026004106", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,597 [ERROR] {"transaction_id": "TX-2026004262", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,616 [ERROR] {"transaction_id": "TX-2026004310", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,628 [ERROR] {"transaction_id": "TX-2026004335", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,633 [ERROR] {"transaction_id": "TX-2026004354", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,664 [ERROR] {"transaction_id": "TX-2026004438", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,678 [ERROR] {"transaction_id": "TX-2026004479", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,682 [ERROR] {"transaction_id": "TX-2026004488", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,733 [ERROR] {"transaction_id": "TX-2026004646", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,744 [ERROR] {"transaction_id": "TX-2026004679", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,764 [ERROR] {"transaction_id": "TX-2026004739", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,768 [ERROR] {"transaction_id": "TX-2026004747", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,802 [ERROR] {"transaction_id": "TX-2026004836", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,825 [ERROR] {"transaction_id": "TX-2026004879", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,849 [ERROR] {"transaction_id": "TX-2026004949", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,855 [ERROR] {"transaction_id": "TX-2026004958", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,913 [ERROR] {"transaction_id": "TX-2026005096", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,929 [ERROR] {"transaction_id": "TX-2026005133", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,934 [ERROR] {"transaction_id": "TX-2026005147", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:27,946 [ERROR] {"transaction_id": "TX-2026005175", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,962 [ERROR] {"transaction_id": "TX-2026005212", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,976 [ERROR] {"transaction_id": "TX-2026005242", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:27,986 [ERROR] {"transaction_id": "TX-2026005281", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,029 [ERROR] {"transaction_id": "TX-2026005385", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,058 [ERROR] {"transaction_id": "TX-2026005451", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,065 [ERROR] {"transaction_id": "TX-2026005481", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,074 [ERROR] {"transaction_id": "TX-2026005498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,102 [ERROR] {"transaction_id": "TX-2026005593", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,115 [ERROR] {"transaction_id": "TX-2026005626", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,122 [ERROR] {"transaction_id": "TX-2026005649", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,146 [ERROR] {"transaction_id": "TX-2026005745", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,189 [ERROR] {"transaction_id": "TX-2026005870", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,200 [ERROR] {"transaction_id": "TX-2026005903", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,229 [ERROR] {"transaction_id": "TX-2026005987", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,231 [ERROR] {"transaction_id": "TX-2026005995", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,241 [ERROR] {"transaction_id": "TX-2026006014", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,271 [ERROR] {"transaction_id": "TX-2026006121", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,296 [ERROR] {"transaction_id": "TX-2026006218", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,298 [ERROR] {"transaction_id": "TX-2026006224", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,308 [ERROR] {"transaction_id": "TX-2026006244", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,325 [ERROR] {"transaction_id": "TX-2026006292", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,339 [ERROR] {"transaction_id": "TX-2026006325", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,357 [ERROR] {"transaction_id": "TX-2026006377", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,370 [ERROR] {"transaction_id": "TX-2026006406", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,397 [ERROR] {"transaction_id": "TX-2026006481", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,400 [ERROR] {"transaction_id": "TX-2026006490", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,414 [ERROR] {"transaction_id": "TX-2026006531", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,426 [ERROR] {"transaction_id": "TX-2026006558", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,428 [ERROR] {"transaction_id": "TX-2026006560", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,430 [ERROR] {"transaction_id": "TX-2026006567", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,432 [ERROR] {"transaction_id": "TX-2026006574", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,466 [ERROR] {"transaction_id": "TX-2026006675", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,468 [ERROR] {"transaction_id": "TX-2026006683", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,537 [ERROR] {"transaction_id": "TX-2026006876", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,557 [ERROR] {"transaction_id": "TX-2026006937", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,594 [ERROR] {"transaction_id": "TX-2026007047", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,609 [ERROR] {"transaction_id": "TX-2026007084", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,624 [ERROR] {"transaction_id": "TX-2026007114", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,629 [ERROR] {"transaction_id": "TX-2026007128", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,635 [ERROR] {"transaction_id": "TX-2026007135", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,639 [ERROR] {"transaction_id": "TX-2026007140", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,668 [ERROR] {"transaction_id": "TX-2026007224", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,679 [ERROR] {"transaction_id": "TX-2026007262", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,783 [ERROR] {"transaction_id": "TX-2026007556", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,800 [ERROR] {"transaction_id": "TX-2026007588", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,803 [ERROR] {"transaction_id": "TX-2026007598", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,810 [ERROR] {"transaction_id": "TX-2026007622", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:28,890 [ERROR] {"transaction_id": "TX-2026007807", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:28,999 [ERROR] {"transaction_id": "TX-2026008041", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,014 [ERROR] {"transaction_id": "TX-2026008082", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,023 [ERROR] {"transaction_id": "TX-2026008104", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,087 [ERROR] {"transaction_id": "TX-2026008235", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,113 [ERROR] {"transaction_id": "TX-2026008265", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,125 [ERROR] {"transaction_id": "TX-2026008284", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,168 [ERROR] {"transaction_id": "TX-2026008398", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,199 [ERROR] {"transaction_id": "TX-2026008471", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,210 [ERROR] {"transaction_id": "TX-2026008498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,267 [ERROR] {"transaction_id": "TX-2026008636", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,276 [ERROR] {"transaction_id": "TX-2026008646", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,315 [ERROR] {"transaction_id": "TX-2026008734", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,318 [ERROR] {"transaction_id": "TX-2026008746", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,336 [ERROR] {"transaction_id": "TX-2026008796", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,374 [ERROR] {"transaction_id": "TX-2026008897", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,383 [ERROR] {"transaction_id": "TX-2026008934", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,418 [ERROR] {"transaction_id": "TX-2026009036", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,420 [ERROR] {"transaction_id": "TX-2026009037", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,430 [ERROR] {"transaction_id": "TX-2026009060", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,469 [ERROR] {"transaction_id": "TX-2026009180", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,484 [ERROR] {"transaction_id": "TX-2026009224", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,492 [ERROR] {"transaction_id": "TX-2026009243", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,511 [ERROR] {"transaction_id": "TX-2026009291", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,548 [ERROR] {"transaction_id": "TX-2026009351", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,549 [ERROR] {"transaction_id": "TX-2026009352", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,588 [ERROR] {"transaction_id": "TX-2026009445", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,616 [ERROR] {"transaction_id": "TX-2026009498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,627 [ERROR] {"transaction_id": "TX-2026009516", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,636 [ERROR] {"transaction_id": "TX-2026009541", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,656 [ERROR] {"transaction_id": "TX-2026009591", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,658 [ERROR] {"transaction_id": "TX-2026009594", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,666 [ERROR] {"transaction_id": "TX-2026009629", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,712 [ERROR] {"transaction_id": "TX-2026009713", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,725 [ERROR] {"transaction_id": "TX-2026009752", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,751 [ERROR] {"transaction_id": "TX-2026009836", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,770 [ERROR] {"transaction_id": "TX-2026009883", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,795 [ERROR] {"transaction_id": "TX-2026009972", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,809 [ERROR] {"transaction_id": "TX-2026010003", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,822 [ERROR] {"transaction_id": "TX-2026010040", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,842 [ERROR] {"transaction_id": "TX-2026010101", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,844 [ERROR] {"transaction_id": "TX-2026010106", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,892 [ERROR] {"transaction_id": "TX-2026010233", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:29,947 [ERROR] {"transaction_id": "TX-2026010392", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:29,999 [ERROR] {"transaction_id": "TX-2026010562", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,018 [ERROR] {"transaction_id": "TX-2026010609", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,051 [ERROR] {"transaction_id": "TX-2026010689", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,091 [ERROR] {"transaction_id": "TX-2026010783", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,106 [ERROR] {"transaction_id": "TX-2026010822", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,112 [ERROR] {"transaction_id": "TX-2026010846", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,119 [ERROR] {"transaction_id": "TX-2026010861", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,150 [ERROR] {"transaction_id": "TX-2026010956", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,156 [ERROR] {"transaction_id": "TX-2026010976", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,157 [ERROR] {"transaction_id": "TX-2026010979", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,164 [ERROR] {"transaction_id": "TX-2026011003", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,188 [ERROR] {"transaction_id": "TX-2026011088", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,200 [ERROR] {"transaction_id": "TX-2026011139", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,207 [ERROR] {"transaction_id": "TX-2026011158", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,234 [ERROR] {"transaction_id": "TX-2026011249", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,256 [ERROR] {"transaction_id": "TX-2026011298", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,327 [ERROR] {"transaction_id": "TX-2026011446", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 13:15:30,393 [ERROR] {"transaction_id": "TX-2026011596", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 13:15:30,403 [ERROR] {"transaction_id": "TX-2026011628", "reason": "bad_price", "raw_value": "-99.99"}
