2026-07-05 12:24:43,651 [INFO] ══════════ DÉMARRAGE DU PIPELINE ══════════
2026-07-05 12:24:43,652 [INFO] Lecture du CSV brut…
2026-07-05 12:24:44,428 [INFO]   101,500 lignes lues
2026-07-05 12:24:44,865 [INFO]   Doublons supprimés : 1,500
2026-07-05 12:24:47,286 [ERROR] {"transaction_id": "TX-2026005096", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,293 [ERROR] {"transaction_id": "TX-2026005133", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,296 [ERROR] {"transaction_id": "TX-2026005147", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,302 [ERROR] {"transaction_id": "TX-2026005175", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,311 [ERROR] {"transaction_id": "TX-2026005212", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,320 [ERROR] {"transaction_id": "TX-2026005242", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,329 [ERROR] {"transaction_id": "TX-2026005281", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,351 [ERROR] {"transaction_id": "TX-2026005385", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,364 [ERROR] {"transaction_id": "TX-2026005451", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,371 [ERROR] {"transaction_id": "TX-2026005481", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,375 [ERROR] {"transaction_id": "TX-2026005498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,394 [ERROR] {"transaction_id": "TX-2026005593", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,402 [ERROR] {"transaction_id": "TX-2026005626", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,406 [ERROR] {"transaction_id": "TX-2026005649", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,423 [ERROR] {"transaction_id": "TX-2026005745", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,452 [ERROR] {"transaction_id": "TX-2026005870", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,463 [ERROR] {"transaction_id": "TX-2026005903", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,482 [ERROR] {"transaction_id": "TX-2026005987", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,485 [ERROR] {"transaction_id": "TX-2026005995", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,490 [ERROR] {"transaction_id": "TX-2026006014", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,515 [ERROR] {"transaction_id": "TX-2026006121", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,539 [ERROR] {"transaction_id": "TX-2026006218", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,541 [ERROR] {"transaction_id": "TX-2026006224", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,546 [ERROR] {"transaction_id": "TX-2026006244", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,557 [ERROR] {"transaction_id": "TX-2026006292", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,566 [ERROR] {"transaction_id": "TX-2026006325", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,579 [ERROR] {"transaction_id": "TX-2026006377", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,587 [ERROR] {"transaction_id": "TX-2026006406", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,606 [ERROR] {"transaction_id": "TX-2026006481", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,610 [ERROR] {"transaction_id": "TX-2026006490", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,618 [ERROR] {"transaction_id": "TX-2026006531", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,624 [ERROR] {"transaction_id": "TX-2026006558", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,625 [ERROR] {"transaction_id": "TX-2026006560", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,627 [ERROR] {"transaction_id": "TX-2026006567", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,628 [ERROR] {"transaction_id": "TX-2026006574", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,654 [ERROR] {"transaction_id": "TX-2026006675", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,657 [ERROR] {"transaction_id": "TX-2026006683", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,713 [ERROR] {"transaction_id": "TX-2026006876", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,730 [ERROR] {"transaction_id": "TX-2026006937", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,754 [ERROR] {"transaction_id": "TX-2026007047", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,763 [ERROR] {"transaction_id": "TX-2026007084", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,768 [ERROR] {"transaction_id": "TX-2026007114", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,773 [ERROR] {"transaction_id": "TX-2026007128", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,776 [ERROR] {"transaction_id": "TX-2026007135", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,778 [ERROR] {"transaction_id": "TX-2026007140", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:47,800 [ERROR] {"transaction_id": "TX-2026007224", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,814 [ERROR] {"transaction_id": "TX-2026007262", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,914 [ERROR] {"transaction_id": "TX-2026007556", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,922 [ERROR] {"transaction_id": "TX-2026007588", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,927 [ERROR] {"transaction_id": "TX-2026007598", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:47,933 [ERROR] {"transaction_id": "TX-2026007622", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,005 [ERROR] {"transaction_id": "TX-2026007807", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,068 [ERROR] {"transaction_id": "TX-2026008041", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,079 [ERROR] {"transaction_id": "TX-2026008082", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,084 [ERROR] {"transaction_id": "TX-2026008104", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,123 [ERROR] {"transaction_id": "TX-2026008235", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,135 [ERROR] {"transaction_id": "TX-2026008265", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,140 [ERROR] {"transaction_id": "TX-2026008284", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,170 [ERROR] {"transaction_id": "TX-2026008398", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,191 [ERROR] {"transaction_id": "TX-2026008471", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,198 [ERROR] {"transaction_id": "TX-2026008498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,243 [ERROR] {"transaction_id": "TX-2026008636", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,246 [ERROR] {"transaction_id": "TX-2026008646", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,274 [ERROR] {"transaction_id": "TX-2026008734", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,278 [ERROR] {"transaction_id": "TX-2026008746", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,291 [ERROR] {"transaction_id": "TX-2026008796", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,321 [ERROR] {"transaction_id": "TX-2026008897", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,330 [ERROR] {"transaction_id": "TX-2026008934", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,359 [ERROR] {"transaction_id": "TX-2026009036", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,359 [ERROR] {"transaction_id": "TX-2026009037", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,365 [ERROR] {"transaction_id": "TX-2026009060", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,390 [ERROR] {"transaction_id": "TX-2026009180", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,399 [ERROR] {"transaction_id": "TX-2026009224", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,402 [ERROR] {"transaction_id": "TX-2026009243", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,411 [ERROR] {"transaction_id": "TX-2026009291", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,425 [ERROR] {"transaction_id": "TX-2026009351", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,426 [ERROR] {"transaction_id": "TX-2026009352", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,446 [ERROR] {"transaction_id": "TX-2026009445", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,455 [ERROR] {"transaction_id": "TX-2026009498", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,459 [ERROR] {"transaction_id": "TX-2026009516", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,463 [ERROR] {"transaction_id": "TX-2026009541", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,472 [ERROR] {"transaction_id": "TX-2026009591", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,473 [ERROR] {"transaction_id": "TX-2026009594", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,480 [ERROR] {"transaction_id": "TX-2026009629", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,497 [ERROR] {"transaction_id": "TX-2026009713", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,504 [ERROR] {"transaction_id": "TX-2026009752", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,519 [ERROR] {"transaction_id": "TX-2026009836", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,528 [ERROR] {"transaction_id": "TX-2026009883", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,543 [ERROR] {"transaction_id": "TX-2026009972", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,548 [ERROR] {"transaction_id": "TX-2026010003", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,555 [ERROR] {"transaction_id": "TX-2026010040", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,566 [ERROR] {"transaction_id": "TX-2026010101", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,567 [ERROR] {"transaction_id": "TX-2026010106", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,587 [ERROR] {"transaction_id": "TX-2026010233", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,613 [ERROR] {"transaction_id": "TX-2026010392", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,638 [ERROR] {"transaction_id": "TX-2026010562", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,646 [ERROR] {"transaction_id": "TX-2026010609", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,658 [ERROR] {"transaction_id": "TX-2026010689", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,671 [ERROR] {"transaction_id": "TX-2026010783", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,676 [ERROR] {"transaction_id": "TX-2026010822", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,680 [ERROR] {"transaction_id": "TX-2026010846", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,682 [ERROR] {"transaction_id": "TX-2026010861", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,696 [ERROR] {"transaction_id": "TX-2026010956", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,699 [ERROR] {"transaction_id": "TX-2026010976", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,700 [ERROR] {"transaction_id": "TX-2026010979", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,704 [ERROR] {"transaction_id": "TX-2026011003", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,716 [ERROR] {"transaction_id": "TX-2026011088", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,725 [ERROR] {"transaction_id": "TX-2026011139", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,728 [ERROR] {"transaction_id": "TX-2026011158", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,743 [ERROR] {"transaction_id": "TX-2026011249", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,750 [ERROR] {"transaction_id": "TX-2026011298", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,771 [ERROR] {"transaction_id": "TX-2026011446", "reason": "bad_price", "raw_value": "-99.99"}
2026-07-05 12:24:48,791 [ERROR] {"transaction_id": "TX-2026011596", "reason": "bad_date", "raw_value": "2025-00-99 99:99:99"}
2026-07-05 12:24:48,796 [ERROR] {"transaction_id": "TX-2026011628", "reason": "bad_price", "raw_value": "-99.99"}
